id,ra,dec,transient_label,transient_mag,transient_filter,host_label_1,host_label_2,host_offset_1,host_offset_2,host_redshift_1,u1,g1,r1,i1,z1,host_redshift_2,u2,g2,r2,i2,z2
5970,163.84083,7.69733,SN,16.8,,STAR,GALAXY,0.0694699470960277,0.187440550841384,0,24.63466,23.8327,22.42845,21.42253,22.12365,0.019868,14.80065,12.89487,12.08097,11.68529,11.4422
5969,257.52442,42.37319,SN,17.3,,STAR,GALAXY,0.089322659531982,0.161675733397485,0,21.69273,20.80021,20.65592,20.73871,21.07389,0.025544,15.94317,14.57366,13.88693,13.50566,13.24859
5968,153.44979,3.43406,SN,16.5,,GALAXY,GALAXY,0.0858110144702,0.181973511375965,0.271069,23.24405,20.96374,20.1707,19.60441,19.41419,0.19174,22.34378,20.90596,20.28844,19.81086,19.70375
5963,190.60187,-7.04933,SN,18.3,,GALAXY,GALAXY,0.0235579335632103,0.0454983058992239,0.488562,21.51272,21.27481,20.79767,20.72019,20.37642,0.415168,20.90435,20.13229,19.77078,19.74896,19.72924
5965,248.058,38.65697,SN,18.0,,GALAXY,GALAXY,0.0899364370684947,0.328446444258065,0.052497,18.53413,17.40731,16.9921,16.72501,16.55686,0.687036,24.05561,23.91303,22.56366,21.55828,21.58617
5966,193.37229,2.16083,SN,16.3,,GALAXY,STAR,0.142774833841818,0.194200853330658,0.645135,22.32094,21.21369,20.42767,19.62218,19.4303,0,23.51542,22.37523,23.64923,22.60596,22.82689
5962,137.02275,20.50347,SN,18.2,,GALAXY,STAR,0.0769306745725053,0.219464732327142,0.040842,17.41441,15.68423,14.845,14.40623,14.06044,0,22.32779,24.8967,24.81208,24.26045,23.08477
5961,206.757,33.89333,SN,16.1,,STAR,GALAXY,0.0870935992852689,0.0887361540973257,0,21.38506,21.52588,22.05096,24.3618,22.70077,0.026164,16.17948,15.07712,14.5457,14.25472,14.00253
5958,137.52271,20.21253,SN,16.8,,GALAXY,STAR,0.0188862998579504,0.0548614180314626,0.044131,18.70539,17.47416,17.12892,16.86684,16.84026,0,22.74723,24.58832,23.70812,23.0555,22.21779
5959,182.10192,62.94,SN,18.2,,GALAXY,STAR,0.108959340962367,0.113653688914709,0.045681,16.7914,15.46835,14.87881,14.53986,14.30072,0,23.15455,22.59773,23.13683,22.41506,22.8269
5954,219.59783,23.34864,SN,17.6,,STAR,STAR,0.16902924869369,0.172227192969139,0,23.65165,22.92553,22.35863,22.36817,22.47424,0,23.75015,24.41041,22.84457,21.30751,20.59899
5953,226.51058,41.42575,SN,16.4,,GALAXY,STAR,0.0392866097499256,0.152256423139894,0.020386,17.93706,16.98861,16.65467,16.48674,16.36324,0,24.77169,24.45989,22.89212,22.85671,22.20937
5952,186.80346,9.42033,SN,16.9,,STAR,STAR,0.11843871439181,0.195812243921443,0,22.1342,20.4622,20.6846,20.87364,21.59784,0,24.63466,22.24263,21.53975,21.03612,21.07856
5951,205.29371,30.377,SN,17.3,,GALAXY,GALAXY,0.156877126584383,0.181644898548896,0.026057,16.21033,14.63134,13.89354,13.47813,13.2065,0.614333,25.53137,24.87154,23.99867,22.10931,22.30857
5949,200.64687,54.81325,SN,15.1,,GALAXY,GALAXY,0.0105197404237691,0.110228522405412,0.278227,23.6167,21.82337,21.7764,21.98474,21.93999,0.071615,24.30036,22.83845,23.53665,22.25727,22.46955
5944,136.90992,14.01875,SN,21.3,,GALAXY,STAR,0.0353652034315781,0.169034977441262,-9999,22.34682,21.15324,20.59048,20.99332,20.61131,0,23.12727,24.79429,26.11339,25.67412,20.54952
5943,198.87042,62.12994,SN,17.6,,GALAXY,STAR,0.0500855586301242,0.0770507914364126,0.159911,21.1798,20.38189,20.34827,20.43875,20.44863,0,23.22417,22.35828,22.69514,24.29739,21.55859
5948,186.73671,15.04597,SN,18.2,,STAR,GALAXY,0.0763136886927707,0.0935990315686938,0,19.51423,18.08293,17.78854,17.5804,17.78051,-9999,24.63467,25.11439,24.80204,24.36181,18.54772
5942,176.12254,7.06286,SN,17.1,,GALAXY,GALAXY,0.0369200478152227,0.0504237701913909,-9999,24.03998,22.55187,22.76912,23.81747,21.40273,0.213851,24.5565,22.04108,21.9943,22.42176,22.53805
5941,243.23371,32.51175,SN,19.0,,GALAXY,STAR,0.0216652406612896,0.201351274260349,0.263706,17.83482,17.43733,17.51481,17.65289,17.38263,0,23.13556,21.92698,22.11986,21.67021,23.35583
5937,230.75708,7.19478,SN,18.1,,STAR,GALAXY,0.0501160542321362,0.0635537177388611,0,22.45205,22.34415,22.37223,22.43335,22.49517,0.067225,20.86827,20.06357,19.92312,19.77349,20.22997
5934,244.55183,36.48133,SN,15.5,,GALAXY,STAR,0.164114781810854,0.182141701156678,0.030054,18.19674,16.99833,16.58343,16.38841,16.27707,0,25.43622,24.66452,23.41976,21.99604,21.55505
5936,186.07092,18.92481,SN,17.8,,GALAXY,GALAXY,0.00490054569673724,0.40350260662621,0.105407,20.42741,19.68147,19.44199,19.35744,19.17814,0.499897,22.90117,23.2125,22.55523,22.75473,22.97828
5931,196.44025,46.46469,SN,17.1,,GALAXY,GALAXY,0.0407254075154629,0.0901383464819064,0.034269,18.03723,16.10121,15.39247,14.96042,14.61232,-9999,23.61982,21.75233,20.6764,22.51242,19.92184
5932,235.306,15.57283,SN,17.9,,STAR,GALAXY,0.0593197041205599,0.128486185412295,0,22.99618,23.86416,23.39051,23.28375,22.86923,0.633989,21.7909,21.59373,21.49821,21.46661,20.35742
5928,130.88467,32.00478,SN,20.0,,GALAXY,GALAXY,0.12381098713034,0.200257007986018,-9999,23.26412,26.01904,24.31257,24.46809,20.38309,0.102654,22.54867,22.13492,22.203,20.93077,21.23545
5927,183.25096,25.28261,SN,16.0,,GALAXY,STAR,0.0592281733375856,0.122676556702814,0.047371,16.72603,15.42526,14.77332,14.41798,14.20819,0,24.48323,23.24083,21.14214,24.3618,22.08088
5926,183.40546,46.48347,SN,22.8,,STAR,GALAXY,0.0544673776764745,0.121865047780875,0,25.11773,23.36353,23.63131,22.82588,23.13571,0.806031,23.22042,22.27335,22.35159,21.84968,21.71808
5925,172.29667,36.00572,SN,18.3,,GALAXY,GALAXY,0.016536083595523,0.314491302599744,0.097403,21.14599,19.98394,19.60122,19.37847,19.55083,0.386972,23.20199,22.0857,21.09576,20.78692,20.24755
5923,170.21817,51.54172,SN,18.0,,GALAXY,STAR,0.0117493507140062,0.34501537416161,0.335537,22.85542,21.87877,21.38712,21.13959,20.55183,0,18.60622,17.55319,17.1249,16.94407,16.84073
5922,247.77279,61.93011,SN,18.1,,GALAXY,GALAXY,0.012338846914791,0.374444769322276,0.198703,22.57646,21.38715,20.90684,20.69518,20.27859,0.339829,22.68139,21.42285,19.9657,19.37625,19.06898
5924,228.42421,16.10183,SN,18.5,,GALAXY,STAR,0.014182174891392,0.14419753077676,0.24724,22.37938,21.55665,21.37824,21.05924,21.46092,0,23.76019,23.30345,22.18149,21.50824,21.28743
5914,160.974,11.67164,SN,15.0,,GALAXY,GALAXY,1.00171681242965,1.04282315949964,0.385431,20.25124,17.69422,16.85851,19.86509,17.98725,-9999,22.08293,27.73669,23.65104,18.44759,20.1789
5915,167.99312,29.70153,SN,18.4,,GALAXY,GALAXY,0.19194648895115,0.304621355886061,0.07385,19.40481,18.22389,17.80516,17.43211,17.26544,0.450133,22.39071,22.44941,21.37541,21.12559,20.98984
5913,236.57296,10.75958,SN,17.5,,STAR,GALAXY,0.0197029246095416,0.0703287405456374,0,21.54966,21.23974,21.12537,21.76019,21.22614,0.021561,16.43144,15.21578,14.708,14.43461,14.22713
5910,231.2855,37.96372,SN,17.9,,STAR,STAR,0.0137670527152647,0.0183079064530531,0,22.73611,22.96506,22.73587,22.46328,22.6414,0,24.63465,22.75025,22.66488,22.59138,21.82946
5908,223.52137,22.09461,SN,17.7,,GALAXY,STAR,0.00210734088211752,0.205372399791011,0.164136,22.93851,21.25455,20.74247,20.45935,20.19723,0,24.67939,23.9493,22.25209,20.57214,19.68096
5907,75.05717,-3.34756,SN,17.3,,STAR,GALAXY,0.128349210527128,0.19383430762826,0,24.63465,22.7545,23.04515,22.20966,22.00144,-9999,32.86404,15.22194,15.85326,17.78285,24.15846
5905,261.04262,59.00192,SN,17.4,,GALAXY,GALAXY,0.07025563434424,0.195623297793025,0.508776,21.84273,21.67094,21.28107,21.21872,22.25023,0.341389,22.66278,21.97505,22.01194,21.28677,21.42711
5904,163.50696,46.02747,SN,17.6,,GALAXY,GALAXY,0.00746838617163836,0.0973868796265692,-9999,21.03656,20.82059,24.80201,24.36176,22.82695,-9999,21.18026,21.09473,22.7695,24.3618,22.82691
5903,151.54837,47.29461,SN,18.1,,GALAXY,STAR,0.0357783665668671,0.115687359629483,0.042796,18.33393,16.98457,16.44126,16.17288,15.99225,0,24.12665,21.74651,21.31304,21.17332,21.58641
5901,246.7665,51.61383,SN,16.9,,STAR,GALAXY,0.0164014710509295,0.0697949544150637,0,22.59974,22.67192,23.63028,23.54029,22.21866,0.029685,17.98894,17.07813,16.66515,16.43114,16.22495
5902,150.36333,36.67,SN,17.7,,STAR,STAR,0.00897415082615535,0.106586331856972,0,22.36782,22.17574,22.54149,23.03049,22.82689,0,23.33366,22.32809,23.03851,22.69228,22.67346
5900,136.99513,41.70553,SN,18.3,,STAR,STAR,0.046441007147706,0.0502376501418956,0,22.17239,21.83026,21.84554,21.97255,21.88953,0,23.65777,22.24654,22.51129,22.584,22.78014
5897,225.12862,23.92919,SN,16.7,,GALAXY,GALAXY,0.123726683458501,0.13833670163715,0.092116,23.42967,22.19763,22.00888,22.1768,22.83023,0.429802,23.43527,21.9572,20.79506,20.21006,19.83251
5896,134.73283,23.06178,SN,18.4,,GALAXY,GALAXY,0.0369979375253492,0.175422388216466,0.118182,20.36535,19.32673,18.86418,18.55794,18.67377,0.455845,24.96848,23.30484,22.46531,22.53505,21.74921
5894,53.63925,18.07786,SN,18.6,,GALAXY,GALAXY,0.046203013848771,0.0952639208224464,0.492346,23.17526,22.64092,22.0223,21.65922,21.52867,0.449965,25.62973,23.0074,21.7284,21.07385,20.41034
6137,50.52229,-15.38767,SN,17.6,,GALAXY,STAR,0.239292373961629,0.48297475925375,0.174405,23.1976,19.15961,17.87179,17.24689,16.77251,0,21.40067,20.07651,18.8771,18.25236,17.92528
6135,172.33667,53.01144,SN,17.9,,GALAXY,STAR,0.123771615067018,0.278831418502411,0.068186,18.65308,17.46207,16.91919,16.61219,16.42094,0,22.38293,19.45705,18.0943,17.50335,17.1138
5893,185.69833,5.60694,SN,15.8,,GALAXY,STAR,0.0123013117263834,0.190314716961155,0.027921,17.01561,15.84565,15.40305,15.17305,15.03054,0,22.13687,19.62385,18.18731,17.08876,16.52396
6134,12.53729,-5.18819,SN,16.6,,STAR,STAR,0.0603758129366964,0.0996170804523025,0,21.53654,21.4982,21.25713,21.89249,21.56445,0,22.9826,21.90853,21.77207,23.7062,22.07956
6131,210.42371,33.82608,SN,17.4,,GALAXY,STAR,0.0771574962930984,0.134678746758692,0.026107,15.90794,14.29777,13.49446,13.09317,12.80566,0,24.01767,24.34577,23.90199,22.51096,22.8269
6130,27.44875,31.74711,SN,17.2,,STAR,GALAXY,0.135331338038054,0.213546480700973,0,25.35769,25.22289,25.21632,22.59294,22.60759,-9999,19.22243,18.58855,18.19346,18.1862,22.65248
6125,218.93596,24.72819,SN,16.5,,STAR,STAR,0.106738638093138,0.108200203521843,0,24.77751,23.66221,23.55743,22.3945,22.78535,0,24.54449,23.86148,22.97665,21.63054,21.40779
6126,195.16662,27.92344,SN,15.5,,GALAXY,STAR,0.0583647290498832,0.139681407583334,0.025762,16.64754,14.76267,14.00413,13.58521,13.28477,0,22.58188,24.0386,23.86803,23.23618,22.5884
6127,224.99633,1.89011,SN,15.0,,STAR,STAR,0.0657898911090407,0.101596106019307,0,24.63466,22.09722,20.97514,20.70216,20.14348,0,23.60263,21.83601,21.30556,21.17873,21.13706
6123,119.75196,27.16586,SN,18.7,,GALAXY,GALAXY,0.190459911572015,0.234414505882696,0.456428,22.63397,21.59178,20.57789,19.97494,19.95472,0.419739,23.50098,23.39757,22.14892,21.67056,21.91007
6124,224.24937,24.59986,SN,17.0,,STAR,GALAXY,0.149027411129659,0.189742569050005,0,24.3463,24.02757,23.52711,24.99314,22.20963,0.524902,23.9063,24.2478,23.01898,25.2607,22.30488
6122,8.62829,30.40175,SN,16.0,,STAR,STAR,0.0373063346487737,0.126359328040712,0,23.64637,23.15894,22.74779,23.26195,22.35285,0,24.47558,22.6657,22.64671,23.01947,22.88135
6107,44.61596,6.19036,SN,16.3,,GALAXY,GALAXY,0.110139958682121,0.153197051626368,0.213724,21.19866,20.21738,19.56532,19.38462,19.0889,0.27339,23.37871,23.9321,22.44227,22.8435,22.75521
6026,8.33142,3.80483,SN,17.8,,GALAXY,GALAXY,0.0115550645289974,0.332443254475341,0.076707,21.68374,20.42028,20.13994,19.92052,19.71889,0.135953,22.18286,21.03836,20.62774,20.33286,20.1296
5972,194.65462,27.17367,SN,18.0,,GALAXY,GALAXY,0.177722125209832,0.180735995351988,0.976309,23.04,23.12101,22.83444,23.40907,23.14248,0.022517,16.34421,15.40061,15.02882,14.8347,14.66343
5945,144.377,32.84208,SN,16.8,,GALAXY,STAR,0.0571953688854977,0.104126524671662,-9999,18.50685,25.20241,24.82451,24.33677,22.78262,0,22.59716,21.87844,22.05168,22.37366,22.78312
6053,189.89625,16.58664,SN,16.5,,STAR,STAR,0.0492394848249521,0.0869074879697047,0,23.43675,22.34483,22.19758,22.9266,22.34664,0,24.06952,24.36893,24.1398,22.09085,22.80515
5918,57.89383,37.07853,SN,17.2,,GALAXY,STAR,0.141662844681684,0.250597007094759,0.015445,17.28159,15.07697,14.11133,13.64634,13.13095,0,23.95428,21.96574,21.44262,24.3618,20.7177
5870,24.93962,29.92417,SN,19.1,,GALAXY,GALAXY,0.0603642849810358,0.27258379083796,0.436526,21.50733,21.5845,20.8739,20.70854,20.0466,0.015321,23.82535,25.86221,21.9666,24.74413,22.16373
5868,207.74079,26.27839,SN,17.6,,GALAXY,GALAXY,0.010935875486486,0.299879702441507,0.346878,21.56007,21.20558,20.72075,20.59726,21.29668,0.118238,22.1699,20.94966,20.58308,20.29893,20.67117
5871,330.81308,0.57369,SN,18.5,,STAR,GALAXY,0.0351167230527546,0.0984625805455987,0,21.90563,21.16701,20.98681,20.80953,20.94313,-9999,16.82609,16.09512,16.05571,16.19445,22.51131
5869,219.23971,16.51572,SN,18.6,,STAR,GALAXY,0.235523656105313,0.274406834246093,0,24.34132,24.19877,23.18254,22.00144,21.81652,0.304623,22.79955,21.42263,20.63564,20.36916,19.79877
5866,158.9625,41.1665,SN,17.6,,GALAXY,GALAXY,0.00741030096996012,0.204115385548872,0.276358,23.02718,21.82754,21.62865,21.73005,21.50624,0.391231,24.80814,23.54423,22.26351,22.28296,21.56146
5872,242.62729,27.50014,SN,19.0,,STAR,GALAXY,0.0236514461470949,0.110253052390432,0,24.36713,22.63519,21.7163,21.37709,20.88553,0.029603,17.81966,15.59528,14.70024,14.21423,13.80673
5861,163.48762,23.37625,SN,16.5,,GALAXY,GALAXY,0.0134920214214788,0.103426462746797,0.09713,21.1607,20.22119,19.99763,19.90915,19.76222,0.484272,23.62431,22.68582,21.66106,21.22624,21.24844
5857,122.68146,40.42489,SN,19.2,,GALAXY,STAR,0.0331886076150996,0.0557343636076063,0.264264,24.75037,24.14619,21.88712,21.77858,22.25224,0,25.09899,25.21364,22.48359,22.36079,21.97368
5858,72.01062,-4.13961,SN,18.8,,GALAXY,GALAXY,0.0173280939322684,0.265402652957373,0.211785,24.66044,22.51483,22.22617,21.75738,22.43567,0.479542,22.58832,22.10374,22.01114,22.09811,22.13571
5859,161.92375,2.30428,SN,19.3,,GALAXY,GALAXY,0.015016247994228,0.266219815949798,0.454038,22.65116,22.15632,21.59438,21.78507,23.22123,0.592819,23.02057,22.33591,22.45484,22.42643,22.60268
5860,157.2865,46.08267,SN,18.0,,GALAXY,STAR,0.0243421838965027,0.0565933384333509,0.136296,22.08371,19.76274,19.09985,18.82394,18.57338,0,23.81526,21.67306,20.13367,18.87933,18.20798
5856,223.34587,2.96197,SN,17.0,,STAR,STAR,0.174742080611667,0.202183918302873,0,18.94682,17.44299,16.86993,16.6645,16.57875,0,22.17641,22.0788,22.38868,24.04065,22.8269
5849,193.71292,2.65414,SN,14.8,,GALAXY,STAR,0.00706047388865298,0.0822778404204332,0.006968,15.70326,14.99519,14.76393,14.73903,14.67552,0,21.08452,20.99992,20.78842,21.04614,20.92438
5845,137.08817,16.56031,SN,18.5,,GALAXY,STAR,0.00829564019846367,0.17709032212085,0.142979,21.07145,20.17372,19.75071,19.38903,19.3757,0,23.3355,21.98296,21.41705,21.37819,22.17027
5842,39.72754,27.84686,SN,18.5,,STAR,STAR,0.115857830979932,0.121555004893847,0,23.3698,22.78876,22.29924,22.77134,22.01621,0,24.57338,25.11438,23.8336,21.74351,20.16683
5844,191.81008,-10.06314,SN,16.7,,STAR,STAR,0.0422961043834257,0.0521361868226824,0,21.80855,20.82782,20.5674,20.29139,20.6904,0,24.15074,21.48937,21.26594,21.00375,21.24533
5846,21.6325,31.61739,SN,19.8,,STAR,GALAXY,0.148970063196714,0.152420360719566,0,21.29532,20.83827,20.84951,20.67654,20.93447,0.937878,22.91252,23.34586,23.71577,24.85858,22.59004
5843,244.32862,59.32494,SN,18.5,,STAR,STAR,0.0505890357679716,0.0514617613060672,0,22.43935,22.95985,24.80203,24.3618,22.79717,0,23.93522,22.6119,23.9067,24.22245,22.8269
5841,61.474,13.47025,SN,18.4,,STAR,GALAXY,0.0906351741071584,0.122419290764868,0,23.33733,21.81086,21.3961,21.4504,21.49764,0.609385,18.96927,18.1931,17.94539,20.45579,23.81603
5840,5.72612,13.87289,SN,18.3,,GALAXY,GALAXY,0.0362582468429588,0.310344891676961,0.116576,21.08382,20.33675,20.00844,19.71295,19.70885,0.11959,21.88075,26.08786,26.46568,23.6501,23.59746
5838,174.27,15.47061,SN,17.8,,GALAXY,GALAXY,0.00572464942736796,0.336409597439954,0.160664,21.04689,20.21645,19.76135,19.51335,19.35575,0.652793,24.28262,22.958,21.87661,20.85132,20.46333
5833,21.64454,31.61767,SN,18.0,,GALAXY,GALAXY,0.104470776567243,0.249101251520709,0.164823,21.23332,20.52073,20.39986,20.09622,20.72445,0.027031,16.02597,14.58514,13.85014,13.43799,13.14089
5832,353.70083,24.75044,SN,16.9,,GALAXY,STAR,0.00710862552125634,0.354569776365635,0.104029,21.05296,20.15899,19.78223,19.57327,19.27373,0,22.8894,22.03258,21.27652,21.02,21.31952
5828,210.4465,9.49689,SN,17.0,,STAR,GALAXY,0.0672465715188531,0.100490103011909,0,24.61642,22.57771,22.26877,21.99422,21.46718,0.145186,22.98084,22.16932,22.14799,22.21001,22.82691
5824,345.69833,8.80272,SN,16.2,,STAR,GALAXY,0.175974207532537,0.264180827520299,0,24.41022,24.4649,23.14367,23.77666,22.93067,0.065574,18.54586,16.45972,15.50983,15.02831,14.67056
5827,177.00133,4.49642,SN,16.1,,STAR,STAR,0.132101047370382,0.140588352837458,0,21.98785,22.77386,22.8142,24.26477,22.8269,0,24.68458,22.64767,22.85387,22.89143,22.50253
5826,42.20667,-8.075,SN,18.3,,GALAXY,GALAXY,0.0345813654983881,0.204179953551285,0.324621,22.13372,21.37301,20.95083,20.54127,20.59583,0.466655,22.93251,22.03667,21.46679,21.12181,20.50874
5821,113.78592,19.19058,SN,17.0,,STAR,STAR,0.0504855722865671,0.0865845896839671,0,23.94046,20.79728,19.38714,18.88239,18.61543,0,24.23224,23.17906,22.9264,22.87715,23.03436
5820,36.26704,22.21442,SN,17.9,,STAR,GALAXY,0.0672897706893157,0.170515790454923,0,22.0891,21.09245,20.49782,20.49732,20.21589,-9999,18.27629,17.82091,24.802,24.3618,22.82689
5822,341.10512,-0.16714,SN,18.5,,GALAXY,STAR,0.275276408892335,0.300268796252676,0.475488,23.66304,24.03204,23.63449,22.20267,22.58468,0,23.84637,24.66076,23.57521,22.34579,22.30883
5823,145.54733,4.67308,SN,16.1,,GALAXY,STAR,0.0304309025658594,0.207324176849509,0.010051,15.36168,13.87626,12.96335,12.58509,12.24553,0,21.75389,20.1584,19.60697,19.35583,20.82871
5817,34.61592,5.55458,SN,19.5,,STAR,GALAXY,0.0707931162330366,0.129230822746666,0,24.96682,24.27523,22.58447,21.66199,21.40975,0.029226,17.67265,15.91165,15.01741,14.53955,14.08453
5815,151.546,25.15042,SN,18.5,,STAR,GALAXY,0.0407894423799257,0.0681312551641322,0,22.19575,22.10113,22.05655,22.39187,22.48389,0.038708,17.56889,16.17456,15.62317,15.31535,15.09099
5814,345.22796,18.84231,SN,17.0,,GALAXY,GALAXY,0.104840213940036,0.234866885961679,0.028913,17.07587,15.30618,14.49936,14.11536,13.80174,0.041322,21.47561,16.46971,15.73785,15.36292,15.16559
5811,176.16362,35.96775,SN,16.8,,STAR,GALAXY,0.0810653370341212,0.0914266952784622,0,24.9761,23.067,22.25065,23.43384,21.14271,-9999,22.6313,22.25516,22.25167,22.63802,22.93768
5810,146.26479,64.26017,SN,16.2,,GALAXY,STAR,0.164570829237768,0.186444484816543,0.031101,16.991,15.47416,14.66001,14.23615,13.93844,0,24.20183,22.64567,23.37396,22.50883,23.37104
5808,133.14267,55.25394,SN,18.2,,GALAXY,STAR,0.0220148499165887,0.138576709722726,0.158402,21.31779,20.58056,20.19613,19.91466,19.81976,0,21.69632,26.50429,26.27406,23.2,23.1529
5804,349.56896,0.26197,SN,18.1,,STAR,STAR,0.00597648294761534,0.0302358055343584,0,24.38688,22.71085,24.66349,24.3618,22.82689,0,22.63863,23.90599,24.80202,24.3618,22.82689
5802,152.04412,51.84917,SN,17.0,,STAR,GALAXY,0.0402504069953773,0.0946160832973734,0,24.28325,22.33932,22.10617,22.66443,22.18953,0.635133,24.51051,22.54932,22.22791,21.65418,21.11952
5797,176.05396,33.51614,SN,18.7,,STAR,STAR,0.150794402828773,0.203627729577589,0,23.90037,23.96518,23.70497,23.38499,21.32893,0,22.96231,22.7077,22.63108,21.28676,20.90829
5795,30.55575,-6.08378,SN,18.8,,STAR,GALAXY,0.216610592894126,0.232485736129858,0,24.10168,20.98555,20.19304,19.95251,19.82786,0.450732,24.16989,22.37449,21.36903,20.68333,20.90176
5800,133.69179,39.53781,SN,16.9,,GALAXY,GALAXY,0.00938825387832407,0.0805916512549547,-9999,18.57787,25.12411,24.75331,24.34586,22.85386,0.032856,15.37515,13.76303,13.07352,12.70529,12.45424
5794,0.48204,6.87664,SN,19.4,,GALAXY,STAR,0.0906227941391688,0.251651828640942,0.952497,26.14683,24.52022,24.0535,21.554,20.56557,0,25.2568,24.73644,22.78025,24.3671,22.05717
5796,135.82271,30.59344,SN,17.8,,GALAXY,STAR,0.0416075944129873,0.132556173429527,-9999,21.49475,20.99501,20.79162,21.13706,21.13136,0,24.14981,22.97088,22.46591,22.25895,22.32871
5793,34.69079,-6.64169,SN,16.2,,STAR,STAR,0.0504672967566527,0.167670008759019,0,22.10866,23.25823,24.80202,24.3618,22.82689,0,21.3598,21.34205,21.716,24.3618,22.8269
5791,200.14746,34.13936,SN,17.9,,GALAXY,GALAXY,0.00342938702736629,0.126312314172595,0.019982,15.80483,14.46253,13.85344,13.55046,13.26707,0.196615,22.12875,20.60028,19.91157,19.62963,19.285
5789,347.95304,31.01647,SN,18.3,,STAR,STAR,0.102447730137477,0.127565014527045,0,24.58759,23.69511,22.59888,22.85108,21.3835,0,22.93539,23.11898,22.32537,22.33711,21.32998
5788,334.21308,-3.26528,SN,17.7,,GALAXY,STAR,0.00660357476000903,0.186068295978026,0.236179,22.96783,21.7344,21.20897,20.79874,20.45058,0,25.27166,26.02962,23.10345,22.1433,21.37878
5787,339.19467,20.35867,SN,18.1,,GALAXY,STAR,0.0397011599501128,0.374117348717951,0.52045,22.47045,21.51918,21.26938,21.05093,22.17808,0,17.74579,16.31779,15.80208,15.6168,15.5518
5786,149.70125,34.78425,SN,15.9,,STAR,STAR,0.0518954220026873,0.0953016892363018,0,24.95601,25.11428,18.37439,24.36175,23.49974,0,24.9582,25.11361,18.20964,24.36167,22.62808
5785,303.04196,-11.36603,SN,16.5,,STAR,STAR,0.208264644107758,0.215227483861551,0,20.49606,19.41446,18.92949,18.73682,18.61653,0,23.92306,21.52651,19.96063,18.71166,18.04311
5784,351.98129,8.77936,SN,18.8,,STAR,GALAXY,0.080847136043369,0.0906324410538106,0,23.60604,22.63647,23.75198,23.09963,22.91468,-9999,27.80334,26.29925,16.11927,15.98164,16.6878
5780,52.39708,40.86761,SN,15.8,,GALAXY,STAR,0.0841932858178099,0.145559647026506,0.023405,17.16116,15.07949,14.04247,13.49696,13.08436,0,23.73437,23.09048,22.23124,21.88039,21.64121
5776,346.51167,34.11019,SN,18.0,,STAR,GALAXY,0.0693194764897593,0.248752001493476,0,23.09559,21.81446,21.07947,20.68487,20.52653,0.120358,23.88115,23.40914,23.90153,22.1132,22.0142
5773,5.19158,6.93478,SN,18.3,,STAR,GALAXY,0.119739386000043,0.137119079083476,0,25.07014,23.31316,23.04387,23.611,23.43332,0.205378,23.2306,23.19346,24.68198,23.35728,22.36028
5771,69.7835,11.531,SN,18.4,,STAR,GALAXY,0.0343958561394366,0.0945641497760528,0,22.56481,21.86523,21.0274,20.72745,20.71064,0.021618,17.10941,15.15696,14.04856,13.43832,12.9092
5766,30.57925,19.661,SN,18.0,,GALAXY,STAR,0.148406204887141,0.15904337429333,0.031606,17.04537,15.26514,14.47096,14.03633,13.75118,0,25.5735,22.75426,22.29989,22.81714,22.8269
5762,11.58783,-9.15769,SN,17.6,,GALAXY,STAR,0.0211429700872861,0.211645681515736,0.138305,22.35613,21.10756,20.70018,20.44893,20.01991,0,23.20408,24.01852,22.44605,22.45243,21.22778
5763,113.06225,25.90406,SN,18.3,,GALAXY,STAR,0.0922308431506381,0.159070263587146,0.021282,16.98962,15.85553,15.59562,15.31765,15.42249,0,23.19182,22.32467,22.03229,22.23894,22.11329
5765,19.85062,12.43808,SN,17.5,,GALAXY,GALAXY,0.187412467256662,0.206003138098286,0.449765,24.81271,24.47772,22.61261,22.25551,21.32544,0.151779,22.14524,20.3947,19.62024,19.29992,19.0626
5761,318.10112,-7.81447,SN,16.6,,STAR,STAR,0.128373645197124,0.164337181289794,0,25.82308,21.50291,20.29277,19.73595,19.3802,0,23.07854,24.9635,24.78481,22.1699,23.00572
5764,8.17917,26.11433,SN,18.2,,STAR,STAR,0.138145715090449,0.15849559544591,0,22.81735,21.68546,21.71393,21.81952,21.2269,0,24.99096,25.5869,23.46837,24.12125,21.88805
5759,248.60696,21.54122,SN,18.7,,GALAXY,STAR,0.0480123882797187,0.102269444383087,0.01487,15.80192,14.38837,13.59429,13.2272,12.90115,0,20.33777,18.90178,18.33112,18.09908,18.02045
5757,23.42892,34.81031,SN,16.1,,STAR,GALAXY,0.0224518558376488,0.0773099116314059,0,24.01011,23.41432,23.45304,22.5623,21.20602,0.022254,18.76911,17.72116,17.28867,17.11329,16.92422
5754,344.58458,2.29164,SN,16.6,,GALAXY,GALAXY,0.0141224430436849,0.106662516765459,0.552642,23.09573,21.78226,21.53684,21.66082,20.94966,0.536751,21.58964,20.98611,20.79992,21.1586,21.16942
5756,340.11425,3.19944,SN,17.3,,GALAXY,GALAXY,0.139264957388205,0.141903180205164,0.803122,25.10642,22.75495,22.94685,23.03123,22.07143,0.591092,23.64856,22.49604,22.45322,22.08794,22.235
5753,279.97471,40.02881,SN,17.6,,GALAXY,GALAXY,0.0794195113837,0.095926982887081,0.226837,20.93236,20.52623,20.31249,20.2813,20.42569,0.025539,18.2107,16.8992,16.35724,16.09816,15.97843
